direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token
learned_probe,6,42,-1.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.247042655944824,-12.430098533630371,-4.247042655944824,-12.430098533630371,1,1,8.183055877685547,8.183055877685547,8.244527816772461,8.244527816772461,-0.06147193908691406,-0.06147193908691406,1,1
learned_probe,6,42,-1.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-5.917208671569824,-8.130379676818848,-5.917208671569824,-8.130379676818848,1,1,2.2131710052490234,2.2131710052490234,2.2927346229553223,2.2927346229553223,-0.07956361770629883,-0.07956361770629883,1,1
learned_probe,6,42,-1.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.34041690826416,-9.552517453208566,-5.34041690826416,-4.776258726604283,1,2,4.2121005449444056,-0.5641581816598773,4.187724865972996,-0.542947631329298,0.024375678971409798,-0.02121055033057928,1,0
learned_probe,6,42,-1.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.535670280456543,-15.406766891479492,-7.535670280456543,-7.703383445739746,1,2,7.871096611022949,0.16771316528320312,7.928699016571045,0.24493098258972168,-0.0576024055480957,-0.07721781730651855,1,1
learned_probe,6,42,-1.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.51546573638916,-7.8655548095703125,-5.51546573638916,-7.8655548095703125,1,1,2.3500890731811523,2.3500890731811523,2.36163330078125,2.36163330078125,-0.011544227600097656,-0.011544227600097656,1,1
learned_probe,6,42,-1.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-11.90754313475918,-12.719350285828114,-5.95377156737959,-6.359675142914057,2,2,0.8118071510689333,0.40590357553446665,0.8376685371040367,0.41883426855201833,-0.02586138603510335,-0.012930693017551675,1,1
learned_probe,6,42,-1.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.516739845275879,-7.740810394287109,-6.516739845275879,-7.740810394287109,1,1,1.2240705490112305,1.2240705490112305,1.2426071166992188,1.2426071166992188,-0.01853656768798828,-0.01853656768798828,1,1
learned_probe,6,42,-1.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.436861038208008,-6.3110198974609375,-4.436861038208008,-6.3110198974609375,1,1,1.8741588592529297,1.8741588592529297,1.9340696334838867,1.9340696334838867,-0.05991077423095703,-0.05991077423095703,1,1
learned_probe,6,42,-1.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-49.233126163482666,-8.831263393163681,-6.154140770435333,-4.4156316965818405,8,2,-40.401862770318985,-1.7385090738534927,-40.32698130607605,-1.756699413061142,-0.07488146424293518,0.01819033920764923,0,0
learned_probe,6,42,-1.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-7.979314804077148,-9.793038368225098,-7.979314804077148,-9.793038368225098,1,1,1.8137235641479492,1.8137235641479492,1.842785358428955,1.842785358428955,-0.02906179428100586,-0.02906179428100586,1,1
learned_probe,6,42,-1.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.222647666931152,-9.58657169342041,-11.222647666931152,-9.58657169342041,1,1,-1.6360759735107422,-1.6360759735107422,-1.586827278137207,-1.586827278137207,-0.049248695373535156,-0.049248695373535156,0,0
learned_probe,6,42,-1.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-5.8976359367370605,-8.093970318237552,-5.8976359367370605,-2.697990106079184,1,3,2.196334381500492,-3.1996458306578766,2.195996898721205,-3.139172349270666,0.0003374827792868018,-0.06047348138721054,1,0
learned_probe,6,42,-1.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.2679595947265625,-9.42178726196289,-6.2679595947265625,-9.42178726196289,1,1,3.153827667236328,3.153827667236328,3.208207130432129,3.208207130432129,-0.05437946319580078,-0.05437946319580078,1,1
learned_probe,6,42,-1.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-7.916062875359785,-6.376710414886475,-3.9580314376798924,-6.376710414886475,2,1,-1.5393524604733102,2.418678977206582,-1.4750247115734965,2.4318849983392283,-0.06432774889981374,-0.013206021132646129,0,1
learned_probe,6,42,-1.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-5.897051811218262,-12.906749391928315,-5.897051811218262,-3.226687347982079,1,4,7.009697580710053,-2.670364463236183,7.038072147173807,-2.592398276377935,-0.02837456646375358,-0.07796618685824797,1,0
learned_probe,6,42,-1.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-8.851662549830507,-9.978425025939941,-1.475277091638418,-9.978425025939941,6,1,1.126762476109434,8.503147934301523,1.1673504418577068,8.476832812137824,-0.040587965748272836,0.02631512216369991,1,1
learned_probe,6,42,-1.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.534822076559067,-11.318575859069824,-4.267411038279533,-5.659287929534912,2,2,2.7837537825107574,1.3918768912553787,2.8220115434378386,1.4110057717189193,-0.03825776092708111,-0.019128880463540554,1,1
learned_probe,6,42,-1.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.23116143886,-12.12091326341033,-5.11558071943,-6.060456631705165,2,2,1.8897518245503306,0.9448759122751653,1.902329423930496,0.951164711965248,-0.012577599380165339,-0.006288799690082669,1,1
learned_probe,6,42,-1.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-6.99258943129098,-8.559311866760254,-2.33086314376366,-8.559311866760254,3,1,1.5667224354692735,6.228448722996594,1.5972700364072807,6.201671290618833,-0.030547600938007236,0.0267774323777612,1,1
learned_probe,6,42,0.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.487129211425781,-12.493720144033432,-6.487129211425781,-6.246860072016716,1,2,6.006590932607651,-0.24026913940906525,6.006590932607651,-0.24026913940906525,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-8.067820664844476,-9.167981147766113,-4.033910332422238,-9.167981147766113,2,1,1.1001604829216376,5.134070815343875,1.1001604829216376,5.134070815343875,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-7.01865291595459,-9.896699905395508,-7.01865291595459,-9.896699905395508,1,1,2.878046989440918,2.878046989440918,2.878046989440918,2.878046989440918,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_belgium_austria,Austria,Vienna,Brussels,-7.675661087036133,-9.458610534667969,-7.675661087036133,-9.458610534667969,1,1,1.782949447631836,1.782949447631836,1.782949447631836,1.782949447631836,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_bangladesh_sri_lanka,Bangladesh,Dhaka,Sri Jayawardenepura Kotte,-7.552940011024475,-55.61176156997681,-3.7764700055122375,-6.951470196247101,2,8,48.05882155895233,3.1750001907348633,48.05882155895233,3.1750001907348633,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_belgium_austria,Belgium,Brussels,Vienna,-6.8810601234436035,-9.779264450073242,-6.8810601234436035,-9.779264450073242,1,1,2.8982043266296387,2.8982043266296387,2.8982043266296387,2.8982043266296387,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_paraguay_bolivia,Bolivia,Sucre,Asuncion,-16.443432450294495,-13.022732749581337,-8.221716225147247,-4.340910916527112,2,3,-3.4206997007131577,-3.8808053086201353,-3.4206997007131577,-3.8808053086201353,0.0,0.0,0,0
learned_probe,6,42,0.0,train,balanced_capital_mexico_brazil,Brazil,Brasilia,Mexico City,-8.404589682817459,-8.140064239501953,-4.2022948414087296,-4.070032119750977,2,2,-0.264525443315506,-0.132262721657753,-0.264525443315506,-0.132262721657753,0.0,0.0,0,0
learned_probe,6,42,0.0,test,balanced_capital_myanmar_cambodia,Cambodia,Phnom Penh,Naypyidaw,-8.44693994478439,-19.01108354330063,-2.1117349861960975,-4.752770885825157,4,4,10.564143598516239,2.6410358996290597,10.564143598516239,2.6410358996290597,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_canada_united_states,Canada,Ottawa,"Washington, D.C.",-7.460072040557861,-11.395223360392265,-7.460072040557861,-1.8992038933987108,1,6,3.9351513198344037,-5.560868147159151,3.9351513198344037,-5.560868147159151,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_argentina_chile,Chile,Santiago,Buenos Aires,-7.224721908569336,-10.270085315394681,-7.224721908569336,-5.1350426576973405,1,2,3.045363406825345,-2.0896792508719955,3.045363406825345,-2.0896792508719955,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_india_china,China,Beijing,New Delhi,-5.577747344970703,-9.874268174171448,-5.577747344970703,-4.937134087085724,1,2,4.296520829200745,-0.6406132578849792,4.296520829200745,-0.6406132578849792,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_peru_colombia,Colombia,Bogota,Lima,-8.205388724803925,-10.12820816040039,-4.102694362401962,-10.12820816040039,2,1,1.922819435596466,6.025513797998428,1.922819435596466,6.025513797998428,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_costa_rica_panama,Costa Rica,San Jose,Panama City,-10.177371978759766,-9.407628655433655,-5.088685989379883,-4.703814327716827,2,2,-0.7697433233261108,-0.3848716616630554,-0.7697433233261108,-0.3848716616630554,0.0,0.0,0,0
learned_probe,6,42,0.0,train,balanced_capital_laos_cuba,Cuba,Havana,Vientiane,-7.244464874267578,-12.120546594262123,-7.244464874267578,-4.040182198087375,1,3,4.876081719994545,-3.2042826761802035,4.876081719994545,-3.2042826761802035,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_czech_republic_hungary,Czech Republic,Prague,Budapest,-7.260631084442139,-7.249451160430908,-7.260631084442139,-7.249451160430908,1,1,-0.011179924011230469,-0.011179924011230469,-0.011179924011230469,-0.011179924011230469,0.0,0.0,0,0
learned_probe,6,42,0.0,test,balanced_capital_denmark_ireland,Denmark,Copenhagen,Dublin,-6.673635959625244,-9.5394287109375,-6.673635959625244,-9.5394287109375,1,1,2.865792751312256,2.865792751312256,2.865792751312256,2.865792751312256,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_jamaica_dominican_republic,Dominican Republic,Santo Domingo,Kingston,-10.313797521637753,-13.94093132019043,-2.0627595043275506,-13.94093132019043,5,1,3.627133798552677,11.87817181586288,3.627133798552677,11.87817181586288,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_ecuador_saudi_arabia,Ecuador,Quito,Riyadh,-11.415113762021065,-12.208267211914062,-5.707556881010532,-12.208267211914062,2,1,0.7931534498929977,6.50071033090353,0.7931534498929977,6.50071033090353,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_turkey_egypt,Egypt,Cairo,Ankara,-5.41677188873291,-10.101929664611816,-5.41677188873291,-10.101929664611816,1,1,4.685157775878906,4.685157775878906,4.685157775878906,4.685157775878906,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_ethiopia_nigeria,Ethiopia,Addis Ababa,Abuja,-11.502017273543515,-10.695735812187195,-2.875504318385879,-5.347867906093597,4,2,-0.8062814613563205,2.4723635877077186,-0.8062814613563205,2.4723635877077186,0.0,0.0,0,1
learned_probe,6,42,0.0,train,balanced_capital_sweden_finland,Finland,Helsinki,Stockholm,-6.2866926193237305,-8.492694854736328,-6.2866926193237305,-8.492694854736328,1,1,2.2060022354125977,2.2060022354125977,2.2060022354125977,2.2060022354125977,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_france_germany,France,Paris,Berlin,-6.419764041900635,-8.274322509765625,-6.419764041900635,-8.274322509765625,1,1,1.8545584678649902,1.8545584678649902,1.8545584678649902,1.8545584678649902,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_france_germany,Germany,Berlin,Paris,-5.19455099105835,-8.426084518432617,-5.19455099105835,-8.426084518432617,1,1,3.2315335273742676,3.2315335273742676,3.2315335273742676,3.2315335273742676,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_ghana_south_africa,Ghana,Accra,Pretoria,-11.123878054320812,-12.619847543304786,-5.561939027160406,-6.309923771652393,2,2,1.4959694889839739,0.7479847444919869,1.4959694889839739,0.7479847444919869,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_greece_norway,Greece,Athens,Oslo,-3.95487904548645,-15.18104076385498,-3.95487904548645,-15.18104076385498,1,1,11.22616171836853,11.22616171836853,11.22616171836853,11.22616171836853,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_czech_republic_hungary,Hungary,Budapest,Prague,-5.220820426940918,-9.377008438110352,-5.220820426940918,-9.377008438110352,1,1,4.156188011169434,4.156188011169434,4.156188011169434,4.156188011169434,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_united_kingdom_iceland,Iceland,Reykjavik,London,-7.574310603507911,-9.011295318603516,-1.8935776508769777,-9.011295318603516,4,1,1.4369847150956048,7.117717667726538,1.4369847150956048,7.117717667726538,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_india_china,India,New Delhi,Beijing,-8.105096489191055,-8.848840713500977,-4.052548244595528,-8.848840713500977,2,1,0.7437442243099213,4.796292468905449,0.7437442243099213,4.796292468905449,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_indonesia_malaysia,Indonesia,Jakarta,Kuala Lumpur,-6.333601951599121,-9.11768849240616,-6.333601951599121,-4.55884424620308,1,2,2.7840865408070385,-1.7747577053960413,2.7840865408070385,-1.7747577053960413,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_iran_iraq,Iran,Tehran,Baghdad,-5.1470184326171875,-9.229068756103516,-5.1470184326171875,-9.229068756103516,1,1,4.082050323486328,4.082050323486328,4.082050323486328,4.082050323486328,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_iran_iraq,Iraq,Baghdad,Tehran,-6.466004848480225,-8.603900909423828,-6.466004848480225,-8.603900909423828,1,1,2.1378960609436035,2.1378960609436035,2.1378960609436035,2.1378960609436035,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_denmark_ireland,Ireland,Dublin,Copenhagen,-5.298725128173828,-12.246940612792969,-5.298725128173828,-12.246940612792969,1,1,6.948215484619141,6.948215484619141,6.948215484619141,6.948215484619141,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_israel_jordan,Israel,Jerusalem,Amman,-6.3814191818237305,-9.851524353027344,-6.3814191818237305,-4.925762176513672,1,2,3.4701051712036133,-1.4556570053100586,3.4701051712036133,-1.4556570053100586,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_italy_spain,Italy,Rome,Madrid,-4.1826090812683105,-7.914287090301514,-4.1826090812683105,-7.914287090301514,1,1,3.731678009033203,3.731678009033203,3.731678009033203,3.731678009033203,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_jamaica_dominican_republic,Jamaica,Kingston,Santo Domingo,-8.538199424743652,-11.483181241899729,-8.538199424743652,-2.296636248379946,1,5,2.9449818171560764,-6.241563176363707,2.9449818171560764,-6.241563176363707,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_japan_south_korea,Japan,Tokyo,Seoul,-5.058139801025391,-8.6534423828125,-5.058139801025391,-8.6534423828125,1,1,3.5953025817871094,3.5953025817871094,3.5953025817871094,3.5953025817871094,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_israel_jordan,Jordan,Amman,Jerusalem,-7.902066171169281,-7.7778496742248535,-3.9510330855846405,-7.7778496742248535,2,1,-0.12421649694442749,3.826816588640213,-0.12421649694442749,3.826816588640213,0.0,0.0,0,1
learned_probe,6,42,0.0,train,balanced_capital_afghanistan_kazakhstan,Kazakhstan,Astana,Kabul,-8.995473004877567,-9.993854522705078,-4.497736502438784,-9.993854522705078,2,1,0.9983815178275108,5.4961180202662945,0.9983815178275108,5.4961180202662945,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_morocco_kenya,Kenya,Nairobi,Rabat,-7.480173372750869,-10.944670051336288,-2.4933911242502895,-5.472335025668144,3,2,3.4644966785854194,2.9789439014178547,3.4644966785854194,2.9789439014178547,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_laos_cuba,Laos,Vientiane,Havana,-9.79518333869055,-12.593445777893066,-3.26506111289685,-12.593445777893066,3,1,2.7982624392025173,9.328384664996216,2.7982624392025173,9.328384664996216,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_lebanon_pakistan,Lebanon,Beirut,Islamabad,-7.276764869689941,-11.063253402709961,-7.276764869689941,-11.063253402709961,1,1,3.7864885330200195,3.7864885330200195,3.7864885330200195,3.7864885330200195,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_indonesia_malaysia,Malaysia,Kuala Lumpur,Jakarta,-7.0942252648528665,-8.332540512084961,-3.5471126324264333,-8.332540512084961,2,1,1.2383152472320944,4.785427879658528,1.2383152472320944,4.785427879658528,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_mexico_brazil,Mexico,Mexico City,Brasilia,-5.261625573039055,-12.617390751838684,-2.6308127865195274,-6.308695375919342,2,2,7.355765178799629,3.6778825893998146,7.355765178799629,3.6778825893998146,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_mongolia_nepal,Mongolia,Ulaanbaatar,Kathmandu,-9.904835223889677,-12.099273741217075,-1.9809670447779353,-4.033091247072359,5,3,2.1944385173273986,2.0521242022944235,2.1944385173273986,2.0521242022944235,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_morocco_kenya,Morocco,Rabat,Nairobi,-9.893164426088333,-10.884776812163182,-4.946582213044167,-3.628258937387727,2,3,0.9916123860748485,-1.3183232756564394,0.9916123860748485,-1.3183232756564394,0.0,0.0,1,0
learned_probe,6,42,0.0,test,balanced_capital_myanmar_cambodia,Myanmar,Naypyidaw,Phnom Penh,-13.455455530434847,-10.698015019326704,-3.3638638826087117,-2.674503754831676,4,4,-2.7574405111081433,-0.6893601277770358,-2.7574405111081433,-0.6893601277770358,0.0,0.0,0,0
learned_probe,6,42,0.0,test,balanced_capital_mongolia_nepal,Nepal,Kathmandu,Ulaanbaatar,-8.640139331986575,-11.502775414846838,-2.880046443995525,-2.3005550829693675,3,5,2.862636082860263,-0.5794913610261574,2.862636082860263,-0.5794913610261574,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_portugal_netherlands,Netherlands,Amsterdam,Lisbon,-5.697160720825195,-10.486673355102539,-5.697160720825195,-10.486673355102539,1,1,4.789512634277344,4.789512634277344,4.789512634277344,4.789512634277344,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_australia_new_zealand,New Zealand,Wellington,Canberra,-8.271430969238281,-8.653436660766602,-8.271430969238281,-8.653436660766602,1,1,0.3820056915283203,0.3820056915283203,0.3820056915283203,0.3820056915283203,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_ethiopia_nigeria,Nigeria,Abuja,Addis Ababa,-7.937231570482254,-12.31562102488897,-3.968615785241127,-3.0789052562222423,2,4,4.378389454406715,-0.8897105290188847,4.378389454406715,-0.8897105290188847,0.0,0.0,1,0
learned_probe,6,42,0.0,test,balanced_capital_greece_norway,Norway,Oslo,Athens,-8.535459518432617,-8.98202133178711,-8.535459518432617,-8.98202133178711,1,1,0.4465618133544922,0.4465618133544922,0.4465618133544922,0.4465618133544922,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_lebanon_pakistan,Pakistan,Islamabad,Beirut,-5.483670234680176,-12.358158111572266,-5.483670234680176,-12.358158111572266,1,1,6.87448787689209,6.87448787689209,6.87448787689209,6.87448787689209,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_costa_rica_panama,Panama,Panama City,San Jose,-6.271122097969055,-10.90293264389038,-3.1355610489845276,-5.45146632194519,2,2,4.631810545921326,2.315905272960663,4.631810545921326,2.315905272960663,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_paraguay_bolivia,Paraguay,Asuncion,Sucre,-13.75807830505073,-16.774341225624084,-4.586026101683577,-8.387170612812042,3,2,3.0162629205733538,3.8011445111284656,3.0162629205733538,3.8011445111284656,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-9.596824645996094,-10.990869700908661,-9.596824645996094,-5.4954348504543304,1,2,1.3940450549125671,-4.101389795541763,1.3940450549125671,-4.101389795541763,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-5.012421607971191,-8.01315975189209,-5.012421607971191,-8.01315975189209,1,1,3.0007381439208984,3.0007381439208984,3.0007381439208984,3.0007381439208984,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.1487884521484375,-12.39332103729248,-4.1487884521484375,-12.39332103729248,1,1,8.244532585144043,8.244532585144043,8.244532585144043,8.244532585144043,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-5.803012847900391,-8.095747947692871,-5.803012847900391,-8.095747947692871,1,1,2.2927350997924805,2.2927350997924805,2.2927350997924805,2.2927350997924805,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.2736124992370605,-9.461341179907322,-5.2736124992370605,-4.730670589953661,1,2,4.187728680670261,-0.5429419092833996,4.187728680670261,-0.5429419092833996,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.438835144042969,-15.36753511428833,-7.438835144042969,-7.683767557144165,1,2,7.928699970245361,0.2449324131011963,7.928699970245361,0.2449324131011963,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.444190979003906,-7.805824279785156,-5.444190979003906,-7.805824279785156,1,1,2.36163330078125,2.36163330078125,2.36163330078125,2.36163330078125,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-11.767060727870557,-12.604731284081936,-5.883530363935279,-6.302365642040968,2,2,0.8376705562113784,0.4188352781056892,0.8376705562113784,0.4188352781056892,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.416394233703613,-7.659003257751465,-6.416394233703613,-7.659003257751465,1,1,1.2426090240478516,1.2426090240478516,1.2426090240478516,1.2426090240478516,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.327966690063477,-6.262036323547363,-4.327966690063477,-6.262036323547363,1,1,1.9340696334838867,1.9340696334838867,1.9340696334838867,1.9340696334838867,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-49.084778904914856,-8.7577995210886,-6.135597363114357,-4.3788997605443,8,2,-40.326979383826256,-1.756697602570057,-40.326979383826256,-1.756697602570057,0.0,0.0,0,0
learned_probe,6,42,0.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-7.845137596130371,-9.687925338745117,-7.845137596130371,-9.687925338745117,1,1,1.842787742614746,1.842787742614746,1.842787742614746,1.842787742614746,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.112585067749023,-9.525762557983398,-11.112585067749023,-9.525762557983398,1,1,-1.586822509765625,-1.586822509765625,-1.586822509765625,-1.586822509765625,0.0,0.0,0,0
learned_probe,6,42,0.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-5.806757926940918,-8.002756375382887,-5.806757926940918,-2.6675854584609624,1,3,2.1959984484419692,-3.1391724684799556,2.1959984484419692,-3.1391724684799556,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.191247940063477,-9.399454116821289,-6.191247940063477,-9.399454116821289,1,1,3.2082061767578125,3.2082061767578125,3.2082061767578125,3.2082061767578125,0.0,0.0,1,1
learned_probe,6,42,0.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-7.813815605128184,-6.338794708251953,-3.906907802564092,-6.338794708251953,2,1,-1.4750208968762308,2.431886905687861,-1.4750208968762308,2.431886905687861,0.0,0.0,0,1
learned_probe,6,42,0.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-5.802556037902832,-12.840626277728006,-5.802556037902832,-3.2101565694320016,1,4,7.038070239825174,-2.5923994684708305,7.038070239825174,-2.5923994684708305,0.0,0.0,1,0
learned_probe,6,42,0.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-8.771378128614742,-9.938730239868164,-1.4618963547691237,-9.938730239868164,6,1,1.1673521112534218,8.47683388509904,1.1673521112534218,8.47683388509904,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.382309125736356,-11.204324185848236,-4.191154562868178,-5.602162092924118,2,2,2.8220150601118803,1.4110075300559402,2.8220150601118803,1.4110075300559402,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.12153739342466,-12.02386861294508,-5.06076869671233,-6.01193430647254,2,2,1.9023312195204198,0.9511656097602099,1.9023312195204198,0.9511656097602099,0.0,0.0,1,1
learned_probe,6,42,0.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-6.906605219177436,-8.50387191772461,-2.302201739725812,-8.50387191772461,3,1,1.5972666985471733,6.201670177998798,1.5972666985471733,6.201670177998798,0.0,0.0,1,1
learned_probe,6,42,1.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.409977912902832,-12.425948053598404,-6.409977912902832,-6.212974026799202,1,2,6.015970140695572,-0.19700388610363007,6.006590932607651,-0.24026913940906525,0.009379208087921143,0.04326525330543518,1,0
learned_probe,6,42,1.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-7.9374940362686175,-9.046126365661621,-3.9687470181343087,-9.046126365661621,2,1,1.1086323293930036,5.077379347527312,1.1001604829216376,5.134070815343875,0.008471846471366007,-0.05669146781656309,1,1
learned_probe,6,42,1.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-6.926209449768066,-9.815093040466309,-6.926209449768066,-9.815093040466309,1,1,2.888883590698242,2.888883590698242,2.878046989440918,2.878046989440918,0.010836601257324219,0.010836601257324219,1,1
learned_probe,6,42,1.0,test,balanced_capital_belgium_austria,Austria,Vienna,Brussels,-7.557055473327637,-9.399760246276855,-7.557055473327637,-9.399760246276855,1,1,1.8427047729492188,1.8427047729492188,1.782949447631836,1.782949447631836,0.05975532531738281,0.05975532531738281,1,1
