pair_id,component,control,hook_name,layer,clean_diff,corrupt_diff,denominator,patched_diff,recovery,abs_logit_shift
capital_laos,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5442256927490234,1.5554825067520142,-0.011256814002990723,1.550983190536499,0.399697482585907,0.004499316215515137
capital_lebanon,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5911409854888916,1.5586800575256348,0.032460927963256836,1.5611821413040161,0.07707983255386353,0.0025020837783813477
capital_malaysia,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.6068079471588135,1.587341547012329,0.019466400146484375,1.5928630828857422,0.28364428877830505,0.005521535873413086
capital_mexico,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.566273808479309,1.557891845703125,0.008381962776184082,1.5592930316925049,0.167166605591774,0.0014011859893798828
capital_mongolia,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.4396907091140747,1.5663268566131592,-0.12663614749908447,1.5552645921707153,0.08735472708940506,0.011062264442443848
capital_morocco,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5838533639907837,1.6113909482955933,-0.02753758430480957,1.6110517978668213,0.01231591496616602,0.00033915042877197266
capital_myanmar,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.504158854484558,1.5626699924468994,-0.05851113796234131,1.5561245679855347,0.11186631768941879,0.006545424461364746
capital_nepal,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.514278769493103,1.542091965675354,-0.027813196182250977,1.5378808975219727,0.1514054536819458,0.004211068153381348
capital_netherlands,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5852100849151611,1.5688560009002686,0.016354084014892578,1.570475697517395,0.0990392193198204,0.0016196966171264648
capital_new_zealand,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5854525566101074,1.5216717720031738,0.0637807846069336,1.5189019441604614,-0.043427303433418274,0.0027698278427124023
capital_nigeria,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.577798843383789,1.5402064323425293,0.037592411041259766,1.5430432558059692,0.07546263933181763,0.0028368234634399414
capital_norway,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5898401737213135,1.5413129329681396,0.04852724075317383,1.546445369720459,0.1057640090584755,0.005132436752319336
capital_pakistan,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5794764757156372,1.5306949615478516,0.048781514167785645,1.5307083129882812,0.0002736987080425024,1.33514404296875e-05
capital_panama,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.615676760673523,1.6006017923355103,0.015074968338012695,1.600699543952942,0.006484361831098795,9.775161743164062e-05
capital_paraguay,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5364799499511719,1.45355224609375,0.08292770385742188,1.4555312395095825,0.023864079266786575,0.0019789934158325195
capital_peru,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.6042490005493164,1.5311583280563354,0.07309067249298096,1.5372320413589478,0.08309832960367203,0.006073713302612305
capital_philippines,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5934011936187744,1.5636727809906006,0.029728412628173828,1.5636975765228271,0.0008340682252310216,2.47955322265625e-05
capital_poland,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.54986572265625,1.5007879734039307,0.049077749252319336,1.5064034461975098,0.11441990733146667,0.0056154727935791016
capital_portugal,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5776379108428955,1.5319825410842896,0.04565536975860596,1.535646915435791,0.08026161044836044,0.003664374351501465
capital_russia,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.543741226196289,1.5275492668151855,0.016191959381103516,1.5270229578018188,-0.03250432386994362,0.0005263090133666992
capital_saudi_arabia,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.555206060409546,1.5463460683822632,0.008859992027282715,1.5503771305084229,0.454973042011261,0.004031062126159668
capital_singapore,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.6038427352905273,1.5766582489013672,0.027184486389160156,1.5771501064300537,0.018093310296535492,0.0004918575286865234
capital_south_africa,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5602495670318604,1.5038025379180908,0.05644702911376953,1.5007658004760742,-0.053797993808984756,0.0030367374420166016
capital_south_korea,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5376173257827759,1.52163827419281,0.01597905158996582,1.5252978801727295,0.22902509570121765,0.0036596059799194336
capital_spain,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5769805908203125,1.538036823272705,0.03894376754760742,1.5393562316894531,0.03387982398271561,0.0013194084167480469
capital_sri_lanka,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,0.24828624725341797,1.503751277923584,-1.255465030670166,0.9608426094055176,0.4324363172054291,0.5429086685180664
capital_sweden,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5744736194610596,1.542985200881958,0.03148841857910156,1.5405910015106201,-0.07603425532579422,0.0023941993713378906
capital_switzerland,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5604004859924316,1.485567569732666,0.07483291625976562,1.4924030303955078,0.09134295582771301,0.006835460662841797
capital_thailand,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5740547180175781,1.5302691459655762,0.04378557205200195,1.5290861129760742,-0.027018778026103973,0.0011830329895019531
capital_turkey,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.579119324684143,1.5641580820083618,0.01496124267578125,1.5671558380126953,0.2003679722547531,0.002997756004333496
capital_ukraine,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.541167974472046,1.5526762008666992,-0.01150822639465332,1.5509432554244995,0.15058332681655884,0.001732945442199707
capital_united_kingdom,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5754179954528809,1.4802160263061523,0.09520196914672852,1.4872431755065918,0.0738130584359169,0.007027149200439453
capital_united_states,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.4536912441253662,1.5532852411270142,-0.09959399700164795,1.5398377180099487,0.13502344489097595,0.01344752311706543
capital_uruguay,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5830461978912354,1.5026198625564575,0.08042633533477783,1.5133837461471558,0.1338353008031845,0.010763883590698242
capital_venezuela,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.5870152711868286,0.19501399993896484,1.3920012712478638,1.1569575071334839,0.6910507678985596,0.961943507194519
capital_vietnam,mlp_out,matched_clean,blocks.0.hook_mlp_out,0,1.515444278717041,1.5028797388076782,0.012564539909362793,1.507191777229309,0.3431908190250397,0.004312038421630859
capital_afghanistan,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.591434359550476,1.5507245063781738,0.040709853172302246,1.54447340965271,-0.15355238318443298,0.006251096725463867
capital_argentina,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5738188028335571,1.5463182926177979,0.027500510215759277,1.5521831512451172,0.21326355636119843,0.005864858627319336
capital_australia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.6035467386245728,1.5845593214035034,0.018987417221069336,1.5891101360321045,0.23967516422271729,0.004550814628601074
capital_austria,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5897533893585205,1.5513556003570557,0.038397789001464844,1.5442631244659424,-0.18471047282218933,0.007092475891113281
capital_bangladesh,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5715489387512207,1.5506490468978882,0.02089989185333252,1.5525087118148804,0.08897960186004639,0.0018596649169921875
capital_belgium,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.593063473701477,1.5696920156478882,0.023371458053588867,1.5675419569015503,-0.09199502319097519,0.0021500587463378906
capital_bolivia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.58455491065979,1.5295400619506836,0.055014848709106445,1.5363835096359253,0.12439271062612534,0.006843447685241699
capital_brazil,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.54860520362854,1.5709956884384155,-0.02239048480987549,1.5714025497436523,-0.018171178176999092,0.0004068613052368164
capital_cambodia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5275251865386963,1.5677305459976196,-0.04020535945892334,1.568030595779419,-0.007462932262569666,0.0003000497817993164
capital_canada,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5804170370101929,1.536521553993225,0.04389548301696777,1.5386037826538086,0.04743604734539986,0.002082228660583496
capital_chile,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5971788167953491,1.3958263397216797,0.20135247707366943,1.4016151428222656,0.028749598190188408,0.0057888031005859375
capital_china,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5494639873504639,1.5413309335708618,0.00813305377960205,1.5432683229446411,0.2382114976644516,0.0019373893737792969
capital_colombia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5714006423950195,1.5630615949630737,0.0083390474319458,1.5675276517868042,0.5355589389801025,0.004466056823730469
capital_costa_rica,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5543855428695679,1.5416710376739502,0.012714505195617676,1.5438207387924194,0.16907456517219543,0.0021497011184692383
capital_cuba,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5651237964630127,1.547866702079773,0.017257094383239746,1.5421932935714722,-0.3287578523159027,0.005673408508300781
capital_czech_republic,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5310953855514526,1.4809911251068115,0.05010426044464111,1.4882869720458984,0.14561326801776886,0.007295846939086914
capital_denmark,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5797953605651855,1.5514965057373047,0.02829885482788086,1.5518379211425781,0.012064632959663868,0.0003414154052734375
capital_dominican_republic,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.4277153015136719,1.5307697057724,-0.10305440425872803,1.537443995475769,-0.06476472318172455,0.006674289703369141
capital_ecuador,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5885767936706543,1.5642422437667847,0.02433454990386963,1.5439940690994263,-0.8320748209953308,0.0202481746673584
capital_egypt,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5825347900390625,1.5896130800247192,-0.007078289985656738,1.5920276641845703,-0.34112581610679626,0.0024145841598510742
capital_ethiopia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5662524700164795,1.4295146465301514,0.13673782348632812,1.4367512464523315,0.05292316898703575,0.007236599922180176
capital_finland,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.568756103515625,1.5292303562164307,0.039525747299194336,1.5297287702560425,0.012609854340553284,0.0004984140396118164
capital_france,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5722870826721191,1.5635852813720703,0.008701801300048828,1.5657480955123901,0.24854756891727448,0.0021628141403198242
capital_germany,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5679898262023926,1.5460032224655151,0.02198660373687744,1.5498981475830078,0.17714984714984894,0.0038949251174926758
capital_ghana,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5710335969924927,1.5456085205078125,0.025425076484680176,1.5481936931610107,0.1016780287027359,0.002585172653198242
capital_greece,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5665202140808105,1.5489453077316284,0.01757490634918213,1.5498796701431274,0.05316454544663429,0.0009343624114990234
capital_hungary,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5769948959350586,1.5280848741531372,0.04891002178192139,1.5357558727264404,0.15683895349502563,0.007670998573303223
capital_iceland,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5063409805297852,1.565548062324524,-0.05920708179473877,1.5667681694030762,-0.02060745470225811,0.001220107078552246
capital_india,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5398821830749512,1.5323338508605957,0.007548332214355469,1.5200717449188232,-1.6244767904281616,0.012262105941772461
capital_indonesia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.60441255569458,1.5537793636322021,0.05063319206237793,1.5527312755584717,-0.020699620246887207,0.0010480880737304688
capital_iran,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.564337134361267,1.409327745437622,0.15500938892364502,1.4222187995910645,0.08316304534673691,0.012891054153442383
capital_iraq,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.595428705215454,1.5613210201263428,0.03410768508911133,1.5635937452316284,0.06663379073143005,0.0022727251052856445
capital_ireland,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5909667015075684,1.564167857170105,0.02679884433746338,1.5740609169006348,0.3691598176956177,0.009893059730529785
capital_israel,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5688581466674805,1.540886640548706,0.027971506118774414,1.5401792526245117,-0.02528958208858967,0.0007073879241943359
capital_italy,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5646854639053345,1.4730052947998047,0.09168016910552979,1.484478235244751,0.12514090538024902,0.011472940444946289
capital_jamaica,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.6052693128585815,1.5841466188430786,0.02112269401550293,1.587348222732544,0.15157169103622437,0.003201603889465332
capital_japan,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.542461633682251,1.516162633895874,0.026298999786376953,1.5183732509613037,0.0840570479631424,0.0022106170654296875
capital_jordan,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5744692087173462,1.5566755533218384,0.017793655395507812,1.551975965499878,-0.2641157805919647,0.004699587821960449
capital_kazakhstan,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.549689769744873,1.5392688512802124,0.010420918464660645,1.5383455753326416,-0.08859824389219284,0.0009232759475708008
capital_kenya,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5516629219055176,1.5922328233718872,-0.04056990146636963,1.5967400074005127,-0.11109677702188492,0.004507184028625488
capital_laos,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5442256927490234,1.5554825067520142,-0.011256814002990723,1.5545316934585571,0.08446565270423889,0.0009508132934570312
capital_lebanon,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5911409854888916,1.5586800575256348,0.032460927963256836,1.5534543991088867,-0.16098296642303467,0.005225658416748047
capital_malaysia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.6068079471588135,1.587341547012329,0.019466400146484375,1.5923430919647217,0.2569320797920227,0.005001544952392578
capital_mexico,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.566273808479309,1.557891845703125,0.008381962776184082,1.5654264688491821,0.8989080786705017,0.007534623146057129
capital_mongolia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.4396907091140747,1.5663268566131592,-0.12663614749908447,1.563389539718628,0.02319493517279625,0.00293731689453125
capital_morocco,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5838533639907837,1.6113909482955933,-0.02753758430480957,1.6060163974761963,0.1951715350151062,0.005374550819396973
capital_myanmar,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.504158854484558,1.5626699924468994,-0.05851113796234131,1.5635594129562378,-0.015200878493487835,0.0008894205093383789
capital_nepal,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.514278769493103,1.542091965675354,-0.027813196182250977,1.5327544212341309,0.3357236385345459,0.009337544441223145
capital_netherlands,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5852100849151611,1.5688560009002686,0.016354084014892578,1.5631197690963745,-0.350752055644989,0.005736231803894043
capital_new_zealand,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5854525566101074,1.5216717720031738,0.0637807846069336,1.525771141052246,0.06427278369665146,0.004099369049072266
capital_nigeria,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.577798843383789,1.5402064323425293,0.037592411041259766,1.5383131504058838,-0.050363391637802124,0.0018932819366455078
capital_norway,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5898401737213135,1.5413129329681396,0.04852724075317383,1.5468316078186035,0.11372321099042892,0.005518674850463867
capital_pakistan,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5794764757156372,1.5306949615478516,0.048781514167785645,1.5308068990707397,0.0022946703247725964,0.0001119375228881836
capital_panama,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.615676760673523,1.6006017923355103,0.015074968338012695,1.6005399227142334,-0.004104126710444689,6.186962127685547e-05
capital_paraguay,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5364799499511719,1.45355224609375,0.08292770385742188,1.46189284324646,0.1005767211318016,0.008340597152709961
capital_peru,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.6042490005493164,1.5311583280563354,0.07309067249298096,1.524293065071106,-0.0939280241727829,0.006865262985229492
capital_philippines,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5934011936187744,1.5636727809906006,0.029728412628173828,1.568215012550354,0.1527908742427826,0.004542231559753418
capital_poland,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.54986572265625,1.5007879734039307,0.049077749252319336,1.5077073574066162,0.14098817110061646,0.006919384002685547
capital_portugal,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5776379108428955,1.5319825410842896,0.04565536975860596,1.533414602279663,0.031366754323244095,0.0014320611953735352
capital_russia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.543741226196289,1.5275492668151855,0.016191959381103516,1.5265032052993774,-0.06460372358560562,0.0010460615158081055
capital_saudi_arabia,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.555206060409546,1.5463460683822632,0.008859992027282715,1.5499756336212158,0.40965735912323,0.0036295652389526367
capital_singapore,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.6038427352905273,1.5766582489013672,0.027184486389160156,1.5779848098754883,0.04879843816161156,0.0013265609741210938
capital_south_africa,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5602495670318604,1.5038025379180908,0.05644702911376953,1.503345251083374,-0.008101166225969791,0.0004572868347167969
capital_south_korea,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5376173257827759,1.52163827419281,0.01597905158996582,1.5279912948608398,0.39758411049842834,0.006353020668029785
capital_spain,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5769805908203125,1.538036823272705,0.03894376754760742,1.5336869955062866,-0.1116950586438179,0.004349827766418457
capital_sri_lanka,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,0.24828624725341797,1.503751277923584,-1.255465030670166,1.5074846744537354,-0.0029737160075455904,0.003733396530151367
capital_sweden,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5744736194610596,1.542985200881958,0.03148841857910156,0.9446682929992676,-19.00116729736328,0.5983169078826904
capital_switzerland,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5604004859924316,1.485567569732666,0.07483291625976562,1.4876946210861206,0.028424004092812538,0.00212705135345459
capital_thailand,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5740547180175781,1.5302691459655762,0.04378557205200195,1.5338385105133057,0.08151917159557343,0.003569364547729492
capital_turkey,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.579119324684143,1.5641580820083618,0.01496124267578125,1.5616577863693237,-0.16711807250976562,0.002500295639038086
capital_ukraine,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.541167974472046,1.5526762008666992,-0.01150822639465332,1.5557053089141846,-0.263212651014328,0.0030291080474853516
capital_united_kingdom,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5754179954528809,1.4802160263061523,0.09520196914672852,1.4862604141235352,0.06349015235900879,0.0060443878173828125
capital_united_states,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.4536912441253662,1.5532852411270142,-0.09959399700164795,1.5527245998382568,0.005629268474876881,0.0005606412887573242
capital_uruguay,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5830461978912354,1.5026198625564575,0.08042633533477783,1.499969244003296,-0.03295709565281868,0.002650618553161621
capital_venezuela,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.5870152711868286,0.19501399993896484,1.3920012712478638,1.156113862991333,0.6904446482658386,0.9610998630523682
capital_vietnam,mlp_out,shuffled_clean,blocks.0.hook_mlp_out,0,1.515444278717041,1.5028797388076782,0.012564539909362793,1.510646104812622,0.6181173324584961,0.007766366004943848
capital_afghanistan,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.591434359550476,1.5507245063781738,0.040709853172302246,1.5530142784118652,0.05624612420797348,0.0022897720336914062
capital_argentina,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5738188028335571,1.5463182926177979,0.027500510215759277,1.5562951564788818,0.36278820037841797,0.009976863861083984
capital_australia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.6035467386245728,1.5845593214035034,0.018987417221069336,1.5850200653076172,0.02426573820412159,0.00046074390411376953
capital_austria,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5897533893585205,1.5513556003570557,0.038397789001464844,1.5558059215545654,0.115900419652462,0.004450321197509766
capital_bangladesh,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5715489387512207,1.5506490468978882,0.02089989185333252,1.5510931015014648,0.021246733143925667,0.00044405460357666016
capital_belgium,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.593063473701477,1.5696920156478882,0.023371458053588867,1.5743142366409302,0.19777196645736694,0.004622220993041992
capital_bolivia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.58455491065979,1.5295400619506836,0.055014848709106445,1.538313865661621,0.15948061645030975,0.0087738037109375
capital_brazil,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.54860520362854,1.5709956884384155,-0.02239048480987549,1.5750656127929688,-0.18177033960819244,0.004069924354553223
capital_cambodia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5275251865386963,1.5677305459976196,-0.04020535945892334,1.561144471168518,0.16381090879440308,0.0065860748291015625
capital_canada,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5804170370101929,1.536521553993225,0.04389548301696777,1.5407294034957886,0.09586062282323837,0.0042078495025634766
capital_chile,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5971788167953491,1.3958263397216797,0.20135247707366943,1.4301764965057373,0.1705971211194992,0.03435015678405762
capital_china,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5494639873504639,1.5413309335708618,0.00813305377960205,1.5416779518127441,0.04266759008169174,0.0003470182418823242
capital_colombia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5714006423950195,1.5630615949630737,0.0083390474319458,1.5687339305877686,0.6802130341529846,0.005672335624694824
capital_costa_rica,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5543855428695679,1.5416710376739502,0.012714505195617676,1.5418177843093872,0.01154166180640459,0.00014674663543701172
capital_cuba,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5651237964630127,1.547866702079773,0.017257094383239746,1.551076054573059,0.18597283959388733,0.003209352493286133
capital_czech_republic,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5310953855514526,1.4809911251068115,0.05010426044464111,1.4920847415924072,0.2214105874300003,0.011093616485595703
capital_denmark,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5797953605651855,1.5514965057373047,0.02829885482788086,1.5553655624389648,0.13672126829624176,0.0038690567016601562
capital_dominican_republic,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.4277153015136719,1.5307697057724,-0.10305440425872803,1.5103991031646729,0.19766844809055328,0.02037060260772705
capital_ecuador,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5885767936706543,1.5642422437667847,0.02433454990386963,1.563929796218872,-0.0128396637737751,0.00031244754791259766
capital_egypt,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5825347900390625,1.5896130800247192,-0.007078289985656738,1.5961947441101074,-0.9298394322395325,0.006581664085388184
capital_ethiopia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5662524700164795,1.4295146465301514,0.13673782348632812,1.4417922496795654,0.08978936076164246,0.012277603149414062
capital_finland,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.568756103515625,1.5292303562164307,0.039525747299194336,1.53179931640625,0.06499458104372025,0.002568960189819336
capital_france,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5722870826721191,1.5635852813720703,0.008701801300048828,1.5700645446777344,0.7445878386497498,0.0064792633056640625
capital_germany,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5679898262023926,1.5460032224655151,0.02198660373687744,1.5491881370544434,0.1448569893836975,0.0031849145889282227
capital_ghana,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5710335969924927,1.5456085205078125,0.025425076484680176,1.5483148097991943,0.10644169896841049,0.002706289291381836
capital_greece,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5665202140808105,1.5489453077316284,0.01757490634918213,1.5568103790283203,0.44751685857772827,0.007865071296691895
capital_hungary,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5769948959350586,1.5280848741531372,0.04891002178192139,1.535430669784546,0.15018995106220245,0.007345795631408691
capital_iceland,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5063409805297852,1.565548062324524,-0.05920708179473877,1.5561883449554443,0.1580844521522522,0.00935971736907959
capital_india,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5398821830749512,1.5323338508605957,0.007548332214355469,1.5273876190185547,-0.655273973941803,0.004946231842041016
capital_indonesia,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.60441255569458,1.5537793636322021,0.05063319206237793,1.5628186464309692,0.17852480709552765,0.00903928279876709
capital_iran,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.564337134361267,1.409327745437622,0.15500938892364502,1.4390170574188232,0.19153232872486115,0.029689311981201172
capital_iraq,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.595428705215454,1.5613210201263428,0.03410768508911133,1.5666545629501343,0.15637359023094177,0.005333542823791504
capital_ireland,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5909667015075684,1.564167857170105,0.02679884433746338,1.567259430885315,0.11536215990781784,0.003091573715209961
capital_israel,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5688581466674805,1.540886640548706,0.027971506118774414,1.548776388168335,0.28206363320350647,0.007889747619628906
capital_italy,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5646854639053345,1.4730052947998047,0.09168016910552979,1.4907777309417725,0.19385255873203278,0.017772436141967773
capital_jamaica,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.6052693128585815,1.5841466188430786,0.02112269401550293,1.5863317251205444,0.10344822704792023,0.0021851062774658203
capital_japan,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.542461633682251,1.516162633895874,0.026298999786376953,1.5242644548416138,0.30806562304496765,0.008101820945739746
capital_jordan,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5744692087173462,1.5566755533218384,0.017793655395507812,1.5558186769485474,-0.0481562614440918,0.0008568763732910156
capital_kazakhstan,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.549689769744873,1.5392688512802124,0.010420918464660645,1.5388426780700684,-0.040895894169807434,0.00042617321014404297
capital_kenya,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5516629219055176,1.5922328233718872,-0.04056990146636963,1.5902742147445679,0.04827739670872688,0.001958608627319336
capital_laos,resid_post,matched_clean,blocks.0.hook_resid_post,0,1.5442256927490234,1.5554825067520142,-0.011256814002990723,1.550040602684021,0.48343244194984436,0.005441904067993164
